week_id,week_position,song,performer,spotify_genre_clean
7/6/2019,44,Speechless,Dan + Shay,country
7/13/2019,34,Speechless,Dan + Shay,country
7/20/2019,34,Speechless,Dan + Shay,country
7/27/2019,34,Speechless,Dan + Shay,country
8/3/2019,30,Speechless,Dan + Shay,country
8/10/2019,26,Speechless,Dan + Shay,country
8/17/2019,28,Speechless,Dan + Shay,country
8/24/2019,28,Speechless,Dan + Shay,country
8/31/2019,31,Speechless,Dan + Shay,country
9/7/2019,33,Speechless,Dan + Shay,country
9/14/2019,34,Speechless,Dan + Shay,country
9/21/2019,45,Speechless,Dan + Shay,country
9/28/2019,46,Speechless,Dan + Shay,country
10/5/2019,46,Speechless,Dan + Shay,country
5/12/2018,15,Spoil My Night,Post Malone Featuring Swae Lee,rap
5/5/2012,26,Springsteen,Eric Church,country
5/12/2012,23,Springsteen,Eric Church,country
4/21/2012,26,Springsteen,Eric Church,country
5/19/2012,19,Springsteen,Eric Church,country
5/26/2012,19,Springsteen,Eric Church,country
4/14/2012,38,Springsteen,Eric Church,country
4/7/2012,46,Springsteen,Eric Church,country
4/28/2012,31,Springsteen,Eric Church,country
6/2/2012,20,Springsteen,Eric Church,country
6/9/2012,19,Springsteen,Eric Church,country
6/16/2012,20,Springsteen,Eric Church,country
6/23/2012,20,Springsteen,Eric Church,country
6/30/2012,20,Springsteen,Eric Church,country
7/7/2012,20,Springsteen,Eric Church,country
7/28/2012,34,Springsteen,Eric Church,country
8/4/2012,45,Springsteen,Eric Church,country
8/11/2012,48,Springsteen,Eric Church,country
7/14/2012,26,Springsteen,Eric Church,country
7/21/2012,29,Springsteen,Eric Church,country
2/6/2016,42,Stand By You,Rachel Platten,pop
2/13/2016,37,Stand By You,Rachel Platten,pop
2/20/2016,37,Stand By You,Rachel Platten,pop
2/27/2016,37,Stand By You,Rachel Platten,pop
3/5/2016,41,Stand By You,Rachel Platten,pop
3/12/2016,41,Stand By You,Rachel Platten,pop
1/16/2016,50,Stand By You,Rachel Platten,pop
1/23/2016,38,Stand By You,Rachel Platten,pop
1/30/2016,46,Stand By You,Rachel Platten,pop
3/19/2016,42,Stand By You,Rachel Platten,pop
3/26/2016,47,Stand By You,Rachel Platten,pop
2/11/2017,45,Star Of The Show,Thomas Rhett,country
2/18/2017,45,Star Of The Show,Thomas Rhett,country
10/8/2016,40,Starboy,The Weeknd Featuring Daft Punk,r&b
10/15/2016,3,Starboy,The Weeknd Featuring Daft Punk,r&b
10/22/2016,2,Starboy,The Weeknd Featuring Daft Punk,r&b
10/29/2016,2,Starboy,The Weeknd Featuring Daft Punk,r&b
12/3/2016,3,Starboy,The Weeknd Featuring Daft Punk,r&b
12/10/2016,3,Starboy,The Weeknd Featuring Daft Punk,r&b
12/17/2016,2,Starboy,The Weeknd Featuring Daft Punk,r&b
11/5/2016,2,Starboy,The Weeknd Featuring Daft Punk,r&b
11/19/2016,2,Starboy,The Weeknd Featuring Daft Punk,r&b
11/12/2016,2,Starboy,The Weeknd Featuring Daft Punk,r&b
11/26/2016,3,Starboy,The Weeknd Featuring Daft Punk,r&b
12/24/2016,2,Starboy,The Weeknd Featuring Daft Punk,r&b
12/31/2016,2,Starboy,The Weeknd Featuring Daft Punk,r&b
1/7/2017,1,Starboy,The Weeknd Featuring Daft Punk,r&b
1/14/2017,3,Starboy,The Weeknd Featuring Daft Punk,r&b
1/21/2017,4,Starboy,The Weeknd Featuring Daft Punk,r&b
1/28/2017,4,Starboy,The Weeknd Featuring Daft Punk,r&b
2/25/2017,12,Starboy,The Weeknd Featuring Daft Punk,r&b
3/4/2017,14,Starboy,The Weeknd Featuring Daft Punk,r&b
3/11/2017,17,Starboy,The Weeknd Featuring Daft Punk,r&b
3/18/2017,23,Starboy,The Weeknd Featuring Daft Punk,r&b
3/25/2017,26,Starboy,The Weeknd Featuring Daft Punk,r&b
4/1/2017,30,Starboy,The Weeknd Featuring Daft Punk,r&b
4/8/2017,37,Starboy,The Weeknd Featuring Daft Punk,r&b
4/15/2017,35,Starboy,The Weeknd Featuring Daft Punk,r&b
4/22/2017,37,Starboy,The Weeknd Featuring Daft Punk,r&b
4/29/2017,39,Starboy,The Weeknd Featuring Daft Punk,r&b
2/4/2017,5,Starboy,The Weeknd Featuring Daft Punk,r&b
2/11/2017,8,Starboy,The Weeknd Featuring Daft Punk,r&b
2/18/2017,7,Starboy,The Weeknd Featuring Daft Punk,r&b
8/18/2018,8,Stargazing,Travis Scott,rap
8/25/2018,27,Stargazing,Travis Scott,rap
9/1/2018,35,Stargazing,Travis Scott,rap
9/8/2018,40,Stargazing,Travis Scott,rap
9/21/2019,34,Staring At The Sun,Post Malone Featuring SZA,rap
3/3/2012,9,Starships,Nicki Minaj,rap
3/10/2012,10,Starships,Nicki Minaj,rap
3/17/2012,6,Starships,Nicki Minaj,rap
3/24/2012,9,Starships,Nicki Minaj,rap
4/28/2012,7,Starships,Nicki Minaj,rap
5/5/2012,9,Starships,Nicki Minaj,rap
5/12/2012,8,Starships,Nicki Minaj,rap
3/31/2012,6,Starships,Nicki Minaj,rap
4/14/2012,6,Starships,Nicki Minaj,rap
4/7/2012,5,Starships,Nicki Minaj,rap
4/21/2012,6,Starships,Nicki Minaj,rap
5/19/2012,7,Starships,Nicki Minaj,rap
5/26/2012,6,Starships,Nicki Minaj,rap
6/2/2012,5,Starships,Nicki Minaj,rap
6/9/2012,5,Starships,Nicki Minaj,rap
6/16/2012,5,Starships,Nicki Minaj,rap
6/23/2012,6,Starships,Nicki Minaj,rap
7/21/2012,9,Starships,Nicki Minaj,rap
7/28/2012,12,Starships,Nicki Minaj,rap
8/4/2012,15,Starships,Nicki Minaj,rap
8/11/2012,20,Starships,Nicki Minaj,rap
8/18/2012,22,Starships,Nicki Minaj,rap
8/25/2012,28,Starships,Nicki Minaj,rap
9/1/2012,31,Starships,Nicki Minaj,rap
9/8/2012,32,Starships,Nicki Minaj,rap
9/15/2012,34,Starships,Nicki Minaj,rap
9/22/2012,34,Starships,Nicki Minaj,rap
9/29/2012,48,Starships,Nicki Minaj,rap
6/30/2012,7,Starships,Nicki Minaj,rap
7/7/2012,8,Starships,Nicki Minaj,rap
7/14/2012,8,Starships,Nicki Minaj,rap
11/27/2010,31,Start Me Up / Livin' On A Prayer,Glee Cast,pop
3/2/2013,10,Started From The Bottom,Drake,hip hop
3/9/2013,6,Started From The Bottom,Drake,hip hop
3/16/2013,6,Started From The Bottom,Drake,hip hop
4/20/2013,9,Started From The Bottom,Drake,hip hop
4/27/2013,9,Started From The Bottom,Drake,hip hop
5/4/2013,10,Started From The Bottom,Drake,hip hop
3/23/2013,7,Started From The Bottom,Drake,hip hop
4/6/2013,7,Started From The Bottom,Drake,hip hop
3/30/2013,6,Started From The Bottom,Drake,hip hop
4/13/2013,8,Started From The Bottom,Drake,hip hop
5/11/2013,11,Started From The Bottom,Drake,hip hop
5/18/2013,11,Started From The Bottom,Drake,hip hop
6/1/2013,18,Started From The Bottom,Drake,hip hop
6/8/2013,24,Started From The Bottom,Drake,hip hop
6/15/2013,26,Started From The Bottom,Drake,hip hop
5/25/2013,14,Started From The Bottom,Drake,hip hop
7/6/2013,45,Started From The Bottom,Drake,hip hop
7/13/2013,44,Started From The Bottom,Drake,hip hop
7/20/2013,41,Started From The Bottom,Drake,hip hop
6/22/2013,31,Started From The Bottom,Drake,hip hop
6/29/2013,35,Started From The Bottom,Drake,hip hop
11/21/2020,48,Starting Over,Chris Stapleton,country
11/28/2020,25,Starting Over,Chris Stapleton,country
1/23/2021,38,Starting Over,Chris Stapleton,country
1/30/2021,35,Starting Over,Chris Stapleton,country
2/6/2021,36,Starting Over,Chris Stapleton,country
2/13/2021,36,Starting Over,Chris Stapleton,country
2/20/2021,40,Starting Over,Chris Stapleton,country
2/27/2021,37,Starting Over,Chris Stapleton,country
3/6/2021,40,Starting Over,Chris Stapleton,country
3/13/2021,48,Starting Over,Chris Stapleton,country
3/20/2021,41,Starting Over,Chris Stapleton,country
3/27/2021,35,Starting Over,Chris Stapleton,country
4/3/2021,41,Starting Over,Chris Stapleton,country
4/10/2021,41,Starting Over,Chris Stapleton,country
4/17/2021,26,Starting Over,Chris Stapleton,country
4/24/2021,42,Starting Over,Chris Stapleton,country
5/1/2021,45,Starting Over,Chris Stapleton,country
1/9/2021,35,Starting Over,Chris Stapleton,country
1/16/2021,30,Starting Over,Chris Stapleton,country
10/8/2016,31,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
10/15/2016,24,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
10/22/2016,20,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
10/29/2016,20,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
9/17/2016,49,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
10/1/2016,33,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
9/24/2016,39,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
11/5/2016,18,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
11/12/2016,14,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
11/26/2016,19,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
12/3/2016,15,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
12/10/2016,13,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
11/19/2016,18,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
12/31/2016,19,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
1/7/2017,17,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
1/14/2017,18,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
1/21/2017,17,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
1/28/2017,21,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
2/4/2017,23,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
2/11/2017,20,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
2/18/2017,26,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
2/25/2017,34,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
3/4/2017,40,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
12/17/2016,12,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
12/24/2016,14,Starving,Hailee Steinfeld & Grey Featuring Zedd,pop
11/3/2012,13,State Of Grace,Taylor Swift,pop
2/6/2016,46,Stay A Little Longer,Brothers Osborne,country
2/13/2016,50,Stay A Little Longer,Brothers Osborne,country
7/25/2020,34,Stay High,Juice WRLD,rap
12/14/2013,19,Stay The Night,Zedd Featuring Hayley Williams,NA
12/21/2013,20,Stay The Night,Zedd Featuring Hayley Williams,NA
12/28/2013,19,Stay The Night,Zedd Featuring Hayley Williams,NA
1/4/2014,22,Stay The Night,Zedd Featuring Hayley Williams,NA
1/11/2014,27,Stay The Night,Zedd Featuring Hayley Williams,NA
11/23/2013,34,Stay The Night,Zedd Featuring Hayley Williams,NA
11/30/2013,22,Stay The Night,Zedd Featuring Hayley Williams,NA
12/7/2013,22,Stay The Night,Zedd Featuring Hayley Williams,NA
1/18/2014,23,Stay The Night,Zedd Featuring Hayley Williams,NA
1/25/2014,18,Stay The Night,Zedd Featuring Hayley Williams,NA
2/1/2014,22,Stay The Night,Zedd Featuring Hayley Williams,NA
2/8/2014,22,Stay The Night,Zedd Featuring Hayley Williams,NA
2/15/2014,30,Stay The Night,Zedd Featuring Hayley Williams,NA
2/22/2014,36,Stay The Night,Zedd Featuring Hayley Williams,NA
3/1/2014,47,Stay The Night,Zedd Featuring Hayley Williams,NA
7/5/2014,5,Stay With Me,Sam Smith,NA
7/12/2014,5,Stay With Me,Sam Smith,NA
7/19/2014,5,Stay With Me,Sam Smith,NA
7/26/2014,5,Stay With Me,Sam Smith,NA
8/2/2014,3,Stay With Me,Sam Smith,NA
8/9/2014,3,Stay With Me,Sam Smith,NA
5/31/2014,49,Stay With Me,Sam Smith,NA
6/7/2014,31,Stay With Me,Sam Smith,NA
6/14/2014,19,Stay With Me,Sam Smith,NA
6/21/2014,10,Stay With Me,Sam Smith,NA
6/28/2014,10,Stay With Me,Sam Smith,NA
8/16/2014,2,Stay With Me,Sam Smith,NA
8/23/2014,2,Stay With Me,Sam Smith,NA
8/30/2014,3,Stay With Me,Sam Smith,NA
9/6/2014,4,Stay With Me,Sam Smith,NA
9/13/2014,5,Stay With Me,Sam Smith,NA
9/20/2014,6,Stay With Me,Sam Smith,NA
9/27/2014,6,Stay With Me,Sam Smith,NA
10/4/2014,6,Stay With Me,Sam Smith,NA
10/11/2014,6,Stay With Me,Sam Smith,NA
10/18/2014,9,Stay With Me,Sam Smith,NA
10/25/2014,9,Stay With Me,Sam Smith,NA
11/1/2014,8,Stay With Me,Sam Smith,NA
11/8/2014,10,Stay With Me,Sam Smith,NA
11/15/2014,11,Stay With Me,Sam Smith,NA
11/22/2014,16,Stay With Me,Sam Smith,NA
11/29/2014,20,Stay With Me,Sam Smith,NA
12/6/2014,24,Stay With Me,Sam Smith,NA
12/13/2014,26,Stay With Me,Sam Smith,NA
12/20/2014,23,Stay With Me,Sam Smith,NA
12/27/2014,25,Stay With Me,Sam Smith,NA
1/3/2015,27,Stay With Me,Sam Smith,NA
1/10/2015,24,Stay With Me,Sam Smith,NA
1/17/2015,19,Stay With Me,Sam Smith,NA
1/24/2015,21,Stay With Me,Sam Smith,NA
1/31/2015,27,Stay With Me,Sam Smith,NA
2/7/2015,26,Stay With Me,Sam Smith,NA
2/14/2015,21,Stay With Me,Sam Smith,NA
2/21/2015,14,Stay With Me,Sam Smith,NA
2/28/2015,11,Stay With Me,Sam Smith,NA
3/7/2015,20,Stay With Me,Sam Smith,NA
3/14/2015,26,Stay With Me,Sam Smith,NA
3/21/2015,33,Stay With Me,Sam Smith,NA
3/28/2015,34,Stay With Me,Sam Smith,NA
4/4/2015,37,Stay With Me,Sam Smith,NA
4/11/2015,39,Stay With Me,Sam Smith,NA
4/18/2015,42,Stay With Me,Sam Smith,NA
4/25/2015,49,Stay With Me,Sam Smith,NA
5/2/2015,50,Stay With Me,Sam Smith,NA
12/5/2020,22,Stay,BTS,k-pop
12/21/2013,28,Stay,Florida Georgia Line,NA
12/28/2013,29,Stay,Florida Georgia Line,NA
12/7/2013,34,Stay,Florida Georgia Line,NA
1/4/2014,30,Stay,Florida Georgia Line,NA
1/11/2014,31,Stay,Florida Georgia Line,NA
11/30/2013,37,Stay,Florida Georgia Line,NA
11/23/2013,47,Stay,Florida Georgia Line,NA
12/14/2013,30,Stay,Florida Georgia Line,NA
1/18/2014,34,Stay,Florida Georgia Line,NA
1/25/2014,35,Stay,Florida Georgia Line,NA
2/1/2014,40,Stay,Florida Georgia Line,NA
2/8/2014,45,Stay,Florida Georgia Line,NA
5/12/2018,17,Stay,Post Malone,NA
5/19/2018,45,Stay,Post Malone,NA
3/2/2013,3,Stay,Rihanna Featuring Mikky Ekko,NA
3/9/2013,7,Stay,Rihanna Featuring Mikky Ekko,NA
3/16/2013,5,Stay,Rihanna Featuring Mikky Ekko,NA
4/20/2013,4,Stay,Rihanna Featuring Mikky Ekko,NA
4/27/2013,4,Stay,Rihanna Featuring Mikky Ekko,NA
5/4/2013,6,Stay,Rihanna Featuring Mikky Ekko,NA
3/23/2013,4,Stay,Rihanna Featuring Mikky Ekko,NA
4/6/2013,5,Stay,Rihanna Featuring Mikky Ekko,NA
3/30/2013,5,Stay,Rihanna Featuring Mikky Ekko,NA
4/13/2013,6,Stay,Rihanna Featuring Mikky Ekko,NA
5/11/2013,3,Stay,Rihanna Featuring Mikky Ekko,NA
5/18/2013,4,Stay,Rihanna Featuring Mikky Ekko,NA
5/25/2013,5,Stay,Rihanna Featuring Mikky Ekko,NA
6/1/2013,5,Stay,Rihanna Featuring Mikky Ekko,NA
6/8/2013,8,Stay,Rihanna Featuring Mikky Ekko,NA
6/15/2013,10,Stay,Rihanna Featuring Mikky Ekko,NA
7/6/2013,18,Stay,Rihanna Featuring Mikky Ekko,NA
7/13/2013,19,Stay,Rihanna Featuring Mikky Ekko,NA
7/20/2013,23,Stay,Rihanna Featuring Mikky Ekko,NA
7/27/2013,27,Stay,Rihanna Featuring Mikky Ekko,NA
8/3/2013,30,Stay,Rihanna Featuring Mikky Ekko,NA
8/10/2013,32,Stay,Rihanna Featuring Mikky Ekko,NA
8/17/2013,32,Stay,Rihanna Featuring Mikky Ekko,NA
8/24/2013,37,Stay,Rihanna Featuring Mikky Ekko,NA
8/31/2013,44,Stay,Rihanna Featuring Mikky Ekko,NA
9/7/2013,39,Stay,Rihanna Featuring Mikky Ekko,NA
9/14/2013,45,Stay,Rihanna Featuring Mikky Ekko,NA
9/21/2013,49,Stay,Rihanna Featuring Mikky Ekko,NA
9/28/2013,49,Stay,Rihanna Featuring Mikky Ekko,NA
6/22/2013,12,Stay,Rihanna Featuring Mikky Ekko,NA
6/29/2013,16,Stay,Rihanna Featuring Mikky Ekko,NA
3/18/2017,28,Stay,Zedd & Alessia Cara,NA
3/25/2017,34,Stay,Zedd & Alessia Cara,NA
5/13/2017,11,Stay,Zedd & Alessia Cara,NA
4/1/2017,27,Stay,Zedd & Alessia Cara,NA
4/22/2017,14,Stay,Zedd & Alessia Cara,NA
5/20/2017,11,Stay,Zedd & Alessia Cara,NA
5/27/2017,9,Stay,Zedd & Alessia Cara,NA
4/15/2017,17,Stay,Zedd & Alessia Cara,NA
4/8/2017,21,Stay,Zedd & Alessia Cara,NA
4/29/2017,14,Stay,Zedd & Alessia Cara,NA
5/6/2017,7,Stay,Zedd & Alessia Cara,NA
6/3/2017,9,Stay,Zedd & Alessia Cara,NA
6/10/2017,7,Stay,Zedd & Alessia Cara,NA
6/24/2017,9,Stay,Zedd & Alessia Cara,NA
7/1/2017,8,Stay,Zedd & Alessia Cara,NA
7/8/2017,10,Stay,Zedd & Alessia Cara,NA
6/17/2017,7,Stay,Zedd & Alessia Cara,NA
7/29/2017,12,Stay,Zedd & Alessia Cara,NA
8/5/2017,14,Stay,Zedd & Alessia Cara,NA
8/12/2017,14,Stay,Zedd & Alessia Cara,NA
8/19/2017,19,Stay,Zedd & Alessia Cara,NA
8/26/2017,20,Stay,Zedd & Alessia Cara,NA
9/2/2017,23,Stay,Zedd & Alessia Cara,NA
9/9/2017,27,Stay,Zedd & Alessia Cara,NA
9/16/2017,30,Stay,Zedd & Alessia Cara,NA
9/23/2017,34,Stay,Zedd & Alessia Cara,NA
9/30/2017,41,Stay,Zedd & Alessia Cara,NA
10/7/2017,42,Stay,Zedd & Alessia Cara,NA
10/14/2017,47,Stay,Zedd & Alessia Cara,NA
7/15/2017,11,Stay,Zedd & Alessia Cara,NA
7/22/2017,11,Stay,Zedd & Alessia Cara,NA
1/9/2010,48,Steady Mobbin',Young Money Featuring Gucci Mane,rap
10/18/2014,13,Steal My Girl,One Direction,pop
12/6/2014,29,Steal My Girl,One Direction,pop
10/25/2014,46,Steal My Girl,One Direction,pop
12/13/2014,45,Steal My Girl,One Direction,pop
11/1/2014,40,Steal My Girl,One Direction,pop
11/22/2014,32,Steal My Girl,One Direction,pop
11/15/2014,34,Steal My Girl,One Direction,pop
11/8/2014,18,Steal My Girl,One Direction,pop
11/29/2014,33,Steal My Girl,One Direction,pop
9/15/2018,42,Stepping Stone,Eminem,hip hop
8/20/2011,32,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
8/27/2011,19,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
9/3/2011,15,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
9/10/2011,10,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
8/13/2011,48,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
9/17/2011,12,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
9/24/2011,6,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
10/1/2011,5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
10/8/2011,5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
10/15/2011,4,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
10/22/2011,5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
11/19/2011,5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
11/26/2011,6,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
12/3/2011,8,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
12/10/2011,7,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
12/17/2011,10,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
12/24/2011,11,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
12/31/2011,11,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
1/7/2012,11,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
1/14/2012,10,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
1/21/2012,14,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
1/28/2012,17,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
2/4/2012,22,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
2/11/2012,24,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
2/18/2012,29,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
2/25/2012,33,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
10/29/2011,5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
11/5/2011,6,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
11/12/2011,6,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
3/3/2012,38,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
3/10/2012,40,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,NA
12/11/2010,26,Stereo Love,Edward Maya & Vika Jigulina,pop
12/18/2010,24,Stereo Love,Edward Maya & Vika Jigulina,pop
11/27/2010,37,Stereo Love,Edward Maya & Vika Jigulina,pop
12/25/2010,19,Stereo Love,Edward Maya & Vika Jigulina,pop
1/1/2011,16,Stereo Love,Edward Maya & Vika Jigulina,pop
11/20/2010,48,Stereo Love,Edward Maya & Vika Jigulina,pop
12/4/2010,35,Stereo Love,Edward Maya & Vika Jigulina,pop
1/8/2011,22,Stereo Love,Edward Maya & Vika Jigulina,pop
1/15/2011,21,Stereo Love,Edward Maya & Vika Jigulina,pop
1/29/2011,16,Stereo Love,Edward Maya & Vika Jigulina,pop
2/5/2011,19,Stereo Love,Edward Maya & Vika Jigulina,pop
2/12/2011,20,Stereo Love,Edward Maya & Vika Jigulina,pop
1/22/2011,17,Stereo Love,Edward Maya & Vika Jigulina,pop
3/5/2011,42,Stereo Love,Edward Maya & Vika Jigulina,pop
3/12/2011,38,Stereo Love,Edward Maya & Vika Jigulina,pop
3/19/2011,43,Stereo Love,Edward Maya & Vika Jigulina,pop
3/26/2011,39,Stereo Love,Edward Maya & Vika Jigulina,pop
4/2/2011,42,Stereo Love,Edward Maya & Vika Jigulina,pop
4/9/2011,42,Stereo Love,Edward Maya & Vika Jigulina,pop
4/16/2011,41,Stereo Love,Edward Maya & Vika Jigulina,pop
4/23/2011,45,Stereo Love,Edward Maya & Vika Jigulina,pop
4/30/2011,48,Stereo Love,Edward Maya & Vika Jigulina,pop
2/19/2011,28,Stereo Love,Edward Maya & Vika Jigulina,pop
2/26/2011,35,Stereo Love,Edward Maya & Vika Jigulina,pop
12/5/2020,46,Still Goin Down,Morgan Wallen,country
1/23/2021,45,Still Goin Down,Morgan Wallen,country
5/21/2016,40,Still Here,Drake,hip hop
6/4/2016,47,Still Here,Drake,hip hop
9/28/2013,37,Still Into You,Paramore,punk
10/5/2013,37,Still Into You,Paramore,punk
10/12/2013,34,Still Into You,Paramore,punk
10/19/2013,25,Still Into You,Paramore,punk
10/26/2013,26,Still Into You,Paramore,punk
11/2/2013,26,Still Into You,Paramore,punk
8/31/2013,45,Still Into You,Paramore,punk
9/7/2013,49,Still Into You,Paramore,punk
9/14/2013,48,Still Into You,Paramore,punk
9/21/2013,36,Still Into You,Paramore,punk
11/9/2013,24,Still Into You,Paramore,punk
11/16/2013,24,Still Into You,Paramore,punk
11/23/2013,25,Still Into You,Paramore,punk
11/30/2013,29,Still Into You,Paramore,punk
12/7/2013,37,Still Into You,Paramore,punk
3/3/2018,10,Stir Fry,Migos,hip hop
2/10/2018,12,Stir Fry,Migos,hip hop
3/10/2018,12,Stir Fry,Migos,hip hop
3/17/2018,10,Stir Fry,Migos,hip hop
2/17/2018,8,Stir Fry,Migos,hip hop
2/24/2018,10,Stir Fry,Migos,hip hop
3/24/2018,11,Stir Fry,Migos,hip hop
3/31/2018,12,Stir Fry,Migos,hip hop
4/14/2018,17,Stir Fry,Migos,hip hop
4/21/2018,19,Stir Fry,Migos,hip hop
4/28/2018,23,Stir Fry,Migos,hip hop
4/7/2018,13,Stir Fry,Migos,hip hop
5/19/2018,50,Stir Fry,Migos,hip hop
5/26/2018,44,Stir Fry,Migos,hip hop
5/5/2018,39,Stir Fry,Migos,hip hop
7/16/2011,17,Stitch By Stitch,Javier Colon,other
8/15/2015,41,Stitches,Shawn Mendes,pop
8/22/2015,42,Stitches,Shawn Mendes,pop
8/29/2015,35,Stitches,Shawn Mendes,pop
9/5/2015,32,Stitches,Shawn Mendes,pop
9/12/2015,20,Stitches,Shawn Mendes,pop
9/19/2015,19,Stitches,Shawn Mendes,pop
9/26/2015,14,Stitches,Shawn Mendes,pop
10/3/2015,12,Stitches,Shawn Mendes,pop
10/31/2015,5,Stitches,Shawn Mendes,pop
11/7/2015,4,Stitches,Shawn Mendes,pop
11/14/2015,6,Stitches,Shawn Mendes,pop
11/21/2015,6,Stitches,Shawn Mendes,pop
11/28/2015,5,Stitches,Shawn Mendes,pop
12/5/2015,7,Stitches,Shawn Mendes,pop
12/12/2015,6,Stitches,Shawn Mendes,pop
12/19/2015,6,Stitches,Shawn Mendes,pop
12/26/2015,7,Stitches,Shawn Mendes,pop
1/2/2016,9,Stitches,Shawn Mendes,pop
1/9/2016,8,Stitches,Shawn Mendes,pop
1/16/2016,6,Stitches,Shawn Mendes,pop
1/23/2016,7,Stitches,Shawn Mendes,pop
1/30/2016,8,Stitches,Shawn Mendes,pop
2/6/2016,6,Stitches,Shawn Mendes,pop
10/10/2015,11,Stitches,Shawn Mendes,pop
10/17/2015,9,Stitches,Shawn Mendes,pop
10/24/2015,8,Stitches,Shawn Mendes,pop
2/13/2016,11,Stitches,Shawn Mendes,pop
2/20/2016,11,Stitches,Shawn Mendes,pop
2/27/2016,10,Stitches,Shawn Mendes,pop
3/5/2016,13,Stitches,Shawn Mendes,pop
3/12/2016,16,Stitches,Shawn Mendes,pop
3/19/2016,17,Stitches,Shawn Mendes,pop
3/26/2016,17,Stitches,Shawn Mendes,pop
4/2/2016,20,Stitches,Shawn Mendes,pop
4/9/2016,22,Stitches,Shawn Mendes,pop
4/16/2016,23,Stitches,Shawn Mendes,pop
4/23/2016,27,Stitches,Shawn Mendes,pop
4/30/2016,26,Stitches,Shawn Mendes,pop
5/7/2016,30,Stitches,Shawn Mendes,pop
5/14/2016,45,Stitches,Shawn Mendes,pop
5/21/2016,36,Stitches,Shawn Mendes,pop
5/28/2016,34,Stitches,Shawn Mendes,pop
6/4/2016,41,Stitches,Shawn Mendes,pop
11/29/2014,50,Stolen Dance,Milky Chance,pop
12/20/2014,44,Stolen Dance,Milky Chance,pop
12/27/2014,42,Stolen Dance,Milky Chance,pop
1/3/2015,39,Stolen Dance,Milky Chance,pop
1/10/2015,47,Stolen Dance,Milky Chance,pop
1/17/2015,45,Stolen Dance,Milky Chance,pop
